table,id,Unnamed: 0,dev_type,user_id,build_slot,dev_uname,dev_lv,gun_id,mp,ammo,mre,part,input_level,item1_num,core,dev_time,gun_rank,gun_name,file,trust_2,trust_3,trust_4,trust_5
2,41875121,8505.0,2,922322,2,夏殤,70,348,4000,1000,4000,2000,1,1,3,1671534885,5,HS.50,221220-192504.json,True,True,True,True
2,41875136,8506.0,2,626282,2,waxbox,183,352,8000,1000,8000,4000,1,1,3,1671535333,4,新星,221220-192504.json,True,True,True,False
2,41875137,8507.0,2,626282,4,waxbox,183,283,8000,1000,8000,4000,1,1,3,1671535333,4,解放者,221220-192504.json,True,True,True,False
2,41875138,8508.0,2,626282,6,waxbox,183,281,8000,1000,8000,4000,1,1,3,1671535333,5,CAWS,221220-192504.json,True,True,True,True
2,41875139,8509.0,2,626282,8,waxbox,183,190,8000,1000,8000,4000,1,1,3,1671535333,3,NS2000,221220-192504.json,True,True,False,False
2,41875140,8510.0,2,626282,10,waxbox,183,145,8000,1000,8000,4000,1,1,3,1671535333,3,OTs-44,221220-192504.json,True,True,False,False
2,41875141,8511.0,2,626282,12,waxbox,183,152,8000,1000,8000,4000,1,1,3,1671535333,3,M1897,221220-192504.json,True,True,False,False
3,43026214,,2,743033,2,龙龖龘,151,185,8000,8000,1000,4000,1,1,3,1671535341,4,阿梅利,230123-000447.json,False,False,False,False
2,41875146,8512.0,2,924172,2,Farabi,111,60,8000,1000,8000,4000,1,1,3,1671535496,4,AS Val,221220-193603.json,True,True,True,False
5,41942759,,2,76665,4,喵了個咪,109,306,1000,4000,4000,2000,1,1,3,1671535599,5,AK-Alfa,230122-223831.json,False,False,False,False
5,41942761,,2,76665,2,喵了個咪,109,171,1000,4000,4000,2000,1,1,3,1671535606,4,利貝羅勒,230122-223831.json,False,False,False,False
2,41875149,8513.0,2,919752,2,三玖最棒啦,110,152,8000,1000,8000,4000,1,1,3,1671535618,3,M1897,221220-193603.json,True,True,False,False
2,41875170,8514.0,2,914952,2,Rent9,105,26,5000,1000,1000,1000,1,1,3,1671536433,4,MP5,221220-194702.json,True,True,True,False
2,41875183,8515.0,2,104222,2,斷翼,190,36,8000,1000,8000,4000,1,1,3,1671536551,4,春田,221220-194702.json,True,True,True,False
2,41875184,8516.0,2,104222,4,斷翼,190,367,8000,1000,8000,4000,1,1,3,1671536551,5,MK3A1,221220-194702.json,True,True,True,True
0,42158731,,2,66870,2,Fannule,182,106,1000,4000,4000,2000,1,1,3,1671537564,5,FAL,230123-000447.json,False,False,False,False
0,42158747,,2,5480,2,這ID不錯,172,306,1000,4000,4000,2000,1,1,3,1671537773,5,AK-Alfa,230123-000447.json,False,False,False,False
2,41875362,8517.0,2,970752,2,三姆達,109,304,4000,4000,1000,2000,1,1,3,1671539460,4,SAF,221220-203628.json,True,True,True,False
2,41875368,8518.0,2,31582,2,神葵,109,26,4000,5000,1000,1000,1,1,3,1671539647,4,MP5,221220-204727.json,True,True,True,False
5,41942908,,2,943885,2,螈螈亓,89,62,1000,4000,4000,2000,2,20,5,1671539928,5,G41,230122-223831.json,False,False,False,False
2,41875393,8519.0,2,523322,2,foxheart,76,26,4000,1000,1000,1000,1,1,3,1671540547,4,MP5,221220-205826.json,True,True,True,False
2,41875394,8520.0,2,523322,4,foxheart,76,26,4000,1000,1000,1000,1,1,3,1671540550,4,MP5,221220-205826.json,True,True,True,False
2,41875395,8521.0,2,523322,6,foxheart,76,22,4000,1000,1000,1000,1,1,3,1671540552,3,PPS-43,221220-205826.json,True,True,False,False
2,41875518,8522.0,2,966722,2,RGM111,123,196,1000,4000,4000,2000,1,1,3,1671541388,5,Zas M21,221220-210355.json,True,True,True,True
2,41875518,,2,966722,2,RGM111,123,196,1000,4000,4000,2000,1,1,3,1671541388,5,Zas M21,230123-000447.json,False,False,False,False
2,41875519,8523.0,2,966722,4,RGM111,123,288,1000,4000,4000,2000,1,1,3,1671541395,4,CR-21,221220-210355.json,True,True,True,False
2,41875524,8524.0,2,665272,2,starofsky,70,159,8000,1000,8000,4000,1,1,3,1671541612,3,RMB-93,221220-211453.json,True,True,False,False
2,41875631,8525.0,2,804502,2,eifel0410,133,290,1000,4000,4000,2000,1,1,3,1671543000,5,89式自,221220-213651.json,True,True,True,True
2,41875632,8526.0,2,804502,4,eifel0410,133,120,1000,4000,4000,2000,1,1,3,1671543000,3,ARX-160,221220-213651.json,True,True,False,False
2,41875631,,2,804502,2,eifel0410,133,290,1000,4000,4000,2000,1,1,3,1671543000,5,89式自,230123-000447.json,False,False,False,False
1,42583794,,2,1003561,2,G4z,57,194,1000,4000,4000,2000,1,1,3,1671543573,5,K2,230123-000447.json,False,False,False,False
6,41955713,,2,819436,2,皆神沙久耶,145,198,8000,1000,8000,4000,2,20,5,1671543663,5,卡爾卡諾M91/38,230123-000447.json,False,False,False,False
2,41875669,8527.0,2,221182,2,布朗司,162,22,1000,1000,1000,1000,1,1,3,1671543704,3,PPS-43,221220-214749.json,True,True,False,False
2,41875675,8528.0,2,38762,2,Galdisom,164,26,4000,4000,1000,2000,1,1,3,1671543713,4,MP5,221220-214749.json,True,True,True,False
2,41875676,8529.0,2,38762,4,Galdisom,164,304,4000,4000,1000,2000,1,1,3,1671543713,4,SAF,221220-214749.json,True,True,True,False
2,41875677,8530.0,2,38762,6,Galdisom,164,364,4000,4000,1000,2000,1,1,3,1671543713,4,MPK,221220-214749.json,True,True,True,False
2,41875678,8531.0,2,38762,8,Galdisom,164,103,4000,4000,1000,2000,1,1,3,1671543713,4,UMP45,221220-214749.json,True,True,True,False
2,41875732,8532.0,2,380542,2,本壘版,207,148,6000,6000,6000,6000,2,20,5,1671544095,5,IWS 2000,221220-215848.json,True,True,True,True
2,41875732,,2,380542,2,本壘版,207,148,6000,6000,6000,6000,2,20,5,1671544095,5,IWS 2000,230123-000447.json,False,False,False,False
3,43026603,,2,924463,4,一の鳥,65,313,1000,4000,4000,2000,1,1,3,1671544349,5,S-ACR,230123-000447.json,False,False,False,False
2,41875779,8533.0,2,661432,2,大野智,174,356,1000,1000,1000,1000,1,1,3,1671545363,5,A-545,221220-221516.json,True,True,True,True
2,41875780,8534.0,2,661432,4,大野智,174,288,1000,1000,1000,1000,1,1,3,1671545363,4,CR-21,221220-221516.json,True,True,True,False
2,41875781,8535.0,2,661432,6,大野智,174,330,1000,1000,1000,1000,1,1,3,1671545363,4,FX-05,221220-221516.json,True,True,True,False
1,42583914,,2,28451,2,billythesaw,149,214,1000,4000,4000,2000,1,1,3,1671545600,5,ADS,230123-000447.json,False,False,False,False
1,42583915,,2,28451,4,billythesaw,149,172,1000,4000,4000,2000,1,1,3,1671545600,5,RFB,230123-000447.json,False,False,False,False
7,42400707,,2,267217,2,火考食曼豆頁,136,263,6000,6000,6000,4000,1,1,3,1671545895,5,MG36,230123-000447.json,False,False,False,False
7,42400727,,2,1008037,4,ALERT,62,228,4000,4000,1000,2000,1,1,3,1671546267,5,一〇〇式,230123-000447.json,False,False,False,False
2,41875863,8536.0,2,127142,2,佛洛斯,210,162,8000,1000,8000,4000,1,1,3,1671547242,4,SPAS-12,221220-224812.json,True,True,True,False
2,41875885,8537.0,2,914202,2,宇文凉,153,178,8000,1000,8000,4000,1,1,3,1671547484,3,F1,221220-225910.json,True,True,False,False
2,41876128,8538.0,2,837572,2,赤炎網狼,71,95,8000,1000,8000,4000,1,1,3,1671547807,3,漢陽造88式,221220-225910.json,True,True,False,False
3,43026872,,2,831313,2,T哥123,96,130,1000,4000,4000,2000,3,50,10,1671548133,5,97式,230123-000447.json,False,False,False,False
2,41876275,8539.0,2,942662,2,一车咸鱼,102,247,4000,1000,4000,2000,2,20,5,1671548728,4,K31,221220-231539.json,True,True,True,False
2,41876276,8540.0,2,942662,4,一车咸鱼,102,60,4000,1000,4000,2000,2,20,5,1671548728,4,AS Val,221220-231539.json,True,True,True,False
2,41876285,8541.0,2,332522,6,南瓜點點,152,163,8000,1000,8000,4000,1,1,3,1671548764,5,AA-12,221220-231539.json,True,True,True,True
2,41876301,8542.0,2,959702,2,我是大哥,81,189,9940,9290,9940,8399,1,1,3,1671548909,4,USAS-12,221220-231539.json,True,True,True,False
2,41876335,8543.0,2,834522,2,噠喵噠喵,107,325,8000,1000,8000,4000,2,20,5,1671549303,4,V-PM5,221220-232637.json,True,True,True,False
2,41876347,8544.0,2,268612,2,gbsup,110,120,1000,4000,4000,2000,1,1,3,1671549519,3,ARX-160,221220-232637.json,True,True,False,False
2,41876348,8545.0,2,268612,4,gbsup,110,26,1000,4000,4000,2000,1,1,3,1671549521,4,MP5,221220-232637.json,True,True,True,False
1,42584235,,2,147431,2,東條希Nozomi,180,149,6000,6000,6000,4000,1,1,3,1671549788,4,AEK-999,230123-000447.json,False,False,False,False
2,41876388,8546.0,2,870232,2,可愛いミク酱,151,313,1000,4000,4000,2000,1,1,3,1671550313,5,S-ACR,221220-233839.json,True,True,True,True
2,41876389,8547.0,2,870232,4,可愛いミク酱,151,313,1000,4000,4000,2000,1,1,3,1671550313,5,S-ACR,221220-233839.json,True,True,True,True
2,41876388,,2,870232,2,可愛いミク酱,151,313,1000,4000,4000,2000,1,1,3,1671550313,5,S-ACR,230123-000447.json,False,False,False,False
2,41876389,,2,870232,4,可愛いミク酱,151,313,1000,4000,4000,2000,1,1,3,1671550313,5,S-ACR,230123-000447.json,False,False,False,False
2,41876422,8548.0,2,993262,2,PSYC,76,236,1000,4000,4000,2000,1,1,3,1671550439,5,K11,221220-233839.json,True,True,True,True
2,41876422,,2,993262,2,PSYC,76,236,1000,4000,4000,2000,1,1,3,1671550439,5,K11,230123-000447.json,False,False,False,False
2,41876423,8549.0,2,993262,4,PSYC,76,118,1000,4000,4000,2000,1,1,3,1671550458,4,9A-91,221220-233839.json,True,True,True,False
2,41876427,8550.0,2,437382,4,魚王醬零,109,159,8000,1000,8000,4000,1,1,3,1671550573,3,RMB-93,221220-234938.json,True,True,False,False
8,42454067,,2,279168,2,諾堤斯,186,263,6000,6000,6000,4000,1,1,3,1671551900,5,MG36,230123-000447.json,False,False,False,False
8,42454069,,2,279168,6,諾堤斯,186,112,6000,6000,6000,4000,1,1,3,1671551900,5,內蓋夫,230123-000447.json,False,False,False,False
7,42401150,,2,700177,2,HOMINGBAZOKA,134,287,1000,4000,4000,2000,1,1,3,1671552184,5,SIG-556,230123-000447.json,False,False,False,False
2,41876497,8551.0,2,6592,2,頃靜,187,237,1000,4000,4000,2000,1,1,3,1671552540,4,SAR-21,221221-001718.json,True,True,True,False
2,41876517,8552.0,2,497622,2,zztimgodzz,64,356,8000,1000,8000,4000,1,1,3,1671552704,5,A-545,221221-001718.json,True,True,True,True
1,42584639,,2,971991,2,MichaelHans,80,188,8000,1000,8000,4000,1,1,3,1671553642,5,S.A.T.8,230123-000447.json,False,False,False,False
0,42159897,,2,380,2,狂野的蕃茄,140,214,1000,4000,4000,1000,1,1,3,1671553943,5,ADS,230123-000447.json,False,False,False,False
6,41956797,,2,860106,4,大秋刀魚,156,293,1000,4000,4000,2000,1,1,3,1671554765,5,AK-15,230123-000447.json,False,False,False,False
2,41876701,8553.0,2,938852,2,zhekousama,70,95,4000,1000,4000,2000,1,1,3,1671555538,3,漢陽造88式,221221-010642.json,True,True,False,False
2,41876702,8554.0,2,938852,4,zhekousama,70,44,4000,1000,4000,2000,1,1,3,1671555538,3,SV-98,221221-010642.json,True,True,False,False
2,41876815,8555.0,2,259322,4,公正醬,183,366,8000,1000,8000,4000,1,1,3,1671558877,5,SPAS-15,221221-015606.json,True,True,True,True
2,41876830,8556.0,2,990232,2,沫桦,45,26,8000,1000,8000,4000,2,20,5,1671559955,4,MP5,221221-021803.json,True,True,True,False
2,41876851,8557.0,2,946012,2,卍原豚卍,131,216,1000,4000,4000,2000,1,1,3,1671560486,4,XM8,221221-022902.json,True,True,True,False
2,41876852,8558.0,2,946012,4,卍原豚卍,131,69,1000,4000,4000,2000,1,1,3,1671560486,4,FAMAS,221221-022902.json,True,True,True,False
2,41876853,8559.0,2,946012,6,卍原豚卍,131,205,1000,4000,4000,2000,1,1,3,1671560486,5,AN-94,221221-022902.json,True,True,True,True
2,41876853,,2,946012,6,卍原豚卍,131,205,1000,4000,4000,2000,1,1,3,1671560486,5,AN-94,230123-000447.json,False,False,False,False
2,41877004,8560.0,2,501142,2,宥宥彥彥,72,158,8000,1000,8000,4000,1,1,3,1671561392,3,KS-23,221221-025100.json,True,True,False,False
2,41877005,8561.0,2,501142,2,宥宥彥彥,72,159,8000,1000,8000,4000,1,1,3,1671561517,3,RMB-93,221221-025100.json,True,True,False,False
2,41877006,8562.0,2,501142,4,宥宥彥彥,72,337,8000,1000,8000,4000,1,1,3,1671561552,5,德利爾,221221-025100.json,True,True,True,True
2,41877007,8563.0,2,501142,4,宥宥彥彥,72,145,8000,1000,8000,4000,1,1,3,1671561581,3,OTs-44,221221-025100.json,True,True,False,False
8,42454615,,2,488848,2,饗鬼,188,215,1000,4000,4000,2000,1,1,3,1671561701,5,MDR,230123-000447.json,False,False,False,False
6,41957245,,2,946836,2,星雾,75,306,1000,4000,4000,2000,2,20,5,1671564243,5,AK-Alfa,230123-000447.json,False,False,False,False
2,41877054,8564.0,2,456992,2,夏嘎嘎,165,237,1000,1000,1000,1000,1,1,3,1671566867,4,SAR-21,221221-041339.json,True,True,True,False
2,41877055,8565.0,2,456992,4,夏嘎嘎,165,237,1000,1000,1000,1000,1,1,3,1671566867,4,SAR-21,221221-041339.json,True,True,True,False
2,41877063,8566.0,2,953052,2,迪盧克老爺,121,150,4000,4000,1000,2000,1,1,3,1671567291,4,希普卡,221221-041909.json,True,True,True,False
8,42454773,,2,27278,2,魯文,116,194,1000,4000,4000,2000,2,20,5,1671567755,5,K2,230123-000447.json,False,False,False,False
3,43027875,,2,137593,2,變態提督,106,173,8000,8000,1000,4000,1,1,3,1671567983,5,PKP,230123-000447.json,False,False,False,False
0,42160222,,2,32020,4,珍珠,96,264,8000,8000,1000,4000,2,20,5,1671570606,4,紹沙,230123-000447.json,False,False,False,False
6,41957314,,2,950846,2,WHTAT,92,20,4000,4000,1000,2000,1,1,3,1671574218,5,Vector,230123-000447.json,False,False,False,False
2,41877154,8567.0,2,93132,2,凱薩奧古斯都,100,26,6000,1000,6000,4000,3,50,10,1671575206,4,MP5,221221-063101.json,True,True,True,False
2,41877158,8568.0,2,93132,6,凱薩奧古斯都,100,27,4000,1000,4000,2000,1,1,3,1671575269,3,蠍式,221221-063101.json,True,True,False,False
5,41944978,,2,496245,2,Dragonborn,144,306,4000,4000,4000,2000,1,1,3,1671578425,5,AK-Alfa,230122-223831.json,False,False,False,False
5,41944979,,2,496245,4,Dragonborn,144,171,4000,4000,4000,2000,1,1,3,1671578425,4,利貝羅勒,230122-223831.json,False,False,False,False
7,42401940,,2,643767,2,李小全,171,109,5000,8000,7000,9000,1,1,3,1671581239,5,MG5,230123-000447.json,False,False,False,False
2,41877348,8569.0,2,510652,2,好的各位觀眾,153,36,4000,1000,4000,2000,3,50,10,1671581523,4,春田,221221-082047.json,True,True,True,False
2,41877349,8570.0,2,510652,4,好的各位觀眾,153,329,4000,1000,4000,2000,3,50,10,1671581523,5,SVCh,221221-082047.json,True,True,True,True
5,41945093,,2,231155,2,白令螃蟹傳奇,172,163,6000,2000,6000,4000,1,1,3,1671581821,5,AA-12,230122-223831.json,False,False,False,False
0,42160530,,2,999880,2,BerserCar,55,185,8000,8000,1000,4000,1,1,3,1671583044,4,阿梅利,230123-000447.json,False,False,False,False
7,42402001,,2,267217,2,火考食曼豆頁,136,339,6000,6000,6000,4000,1,1,3,1671583499,5,RPK-203,230123-000447.json,False,False,False,False
2,41877426,8571.0,2,985582,2,浠糜露,62,355,4000,4000,1000,2000,1,1,3,1671583978,4,維涅龍M2,221221-090443.json,True,True,True,False
2,41877427,8572.0,2,985582,4,浠糜露,62,23,4000,4000,1000,2000,1,1,3,1671583978,4,PP-90,221221-090443.json,True,True,True,False
2,41877472,8573.0,2,929872,2,停止加载,106,257,4000,1000,4000,2000,1,1,3,1671585591,5,M200,221221-092111.json,True,True,True,True
1,42585298,,2,821921,2,Xenosaga,98,214,4000,4000,4000,2000,1,1,3,1671588656,5,ADS,230123-000447.json,False,False,False,False
2,41877576,8574.0,2,74462,2,SaltBae,144,178,4000,1000,4000,2000,1,1,3,1671588959,3,F1,221221-102143.json,True,True,False,False
2,41877577,8575.0,2,74462,4,SaltBae,144,348,4000,1000,4000,2000,1,1,3,1671588959,5,HS.50,221221-102143.json,True,True,True,True
2,41877578,8576.0,2,74462,6,SaltBae,144,184,4000,1000,4000,2000,1,1,3,1671588959,4,T-5000,221221-102143.json,True,True,True,False
2,41877579,8577.0,2,74462,8,SaltBae,144,18,4000,1000,4000,2000,1,1,3,1671588959,3,MAC-10,221221-102143.json,True,True,False,False
2,41877580,8578.0,2,74462,10,SaltBae,144,247,4000,1000,4000,2000,1,1,3,1671588959,4,K31,221221-102143.json,True,True,True,False
2,41877781,8579.0,2,7402,2,七曜破軍,142,26,1000,1000,1000,1000,2,20,5,1671589991,4,MP5,221221-104341.json,True,True,True,False
2,41877782,8580.0,2,7402,4,七曜破軍,142,26,1000,1000,1000,1000,2,20,5,1671589992,4,MP5,221221-104341.json,True,True,True,False
2,41877795,8581.0,2,7342,2,十日十人干,184,286,9999,9999,1000,9999,1,1,3,1671590491,4,KAC-PDW,221221-105440.json,True,True,True,False
2,41877796,8582.0,2,7342,4,十日十人干,184,149,9999,9999,1000,9999,1,1,3,1671590491,4,AEK-999,221221-105440.json,True,True,True,False
2,41877797,8583.0,2,7342,6,十日十人干,184,77,9999,9999,1000,9999,1,1,3,1671590491,3,M2HB,221221-105440.json,True,True,False,False
2,41877798,8584.0,2,7342,8,十日十人干,184,264,9999,9999,1000,9999,1,1,3,1671590491,4,紹沙,221221-105440.json,True,True,True,False
2,41877816,8585.0,2,626282,2,waxbox,183,282,8000,1000,8000,4000,1,1,3,1671591078,5,DP-12,221221-110539.json,True,True,True,True
2,41877817,8586.0,2,626282,4,waxbox,183,184,8000,1000,8000,4000,1,1,3,1671591078,4,T-5000,221221-110539.json,True,True,True,False
2,41877818,8587.0,2,626282,6,waxbox,183,367,8000,1000,8000,4000,1,1,3,1671591078,5,MK3A1,221221-110539.json,True,True,True,True
2,41877819,8588.0,2,626282,8,waxbox,183,153,8000,1000,8000,4000,1,1,3,1671591078,4,M37,221221-110539.json,True,True,True,False
2,41877820,8589.0,2,626282,10,waxbox,183,178,8000,1000,8000,4000,1,1,3,1671591078,3,F1,221221-110539.json,True,True,False,False
2,41877821,8590.0,2,626282,12,waxbox,183,18,8000,1000,8000,4000,1,1,3,1671591078,3,MAC-10,221221-110539.json,True,True,False,False
1,42585481,,2,569981,4,SonicSteroid,106,109,8000,6000,6000,6000,1,1,3,1671592021,5,MG5,230123-000447.json,False,False,False,False
6,41957833,,2,993206,2,cuzpolaris,43,339,9999,9999,9999,9999,1,1,3,1671592339,5,RPK-203,230123-000447.json,False,False,False,False
2,41877888,8591.0,2,222912,2,徘徊狐狸兔,189,159,8000,1000,8000,4000,1,1,3,1671593063,3,RMB-93,221221-113305.json,True,True,False,False
2,41877889,8592.0,2,222912,4,徘徊狐狸兔,189,155,8000,1000,8000,4000,1,1,3,1671593065,4,M590,221221-113305.json,True,True,True,False
5,41945473,,2,995975,2,Endashi,90,62,1000,4000,4000,2000,2,20,5,1671593570,5,G41,230122-223831.json,False,False,False,False
1,42585643,,2,960371,2,西非,87,286,4000,4000,1000,2000,1,1,3,1671594943,4,KAC-PDW,230123-000447.json,False,False,False,False
1,42585777,,2,578101,4,可愛的槍槍,124,199,8000,8000,1000,4000,1,1,3,1671597312,4,80式,230123-000447.json,False,False,False,False
2,41878092,8593.0,2,946012,2,卍原豚卍,132,32,1000,4000,4000,2000,1,1,3,1671599009,3,微型烏茲,221221-131202.json,True,True,False,False
2,41878093,8594.0,2,946012,4,卍原豚卍,132,129,1000,4000,4000,2000,1,1,3,1671599009,5,95式,221221-131202.json,True,True,True,True
2,41878094,8595.0,2,946012,6,卍原豚卍,132,70,1000,4000,4000,2000,1,1,3,1671599009,3,FNC,221221-131202.json,True,True,False,False
2,41878093,,2,946012,4,卍原豚卍,132,129,1000,4000,4000,2000,1,1,3,1671599009,5,95式,230123-000447.json,False,False,False,False
2,41878109,8596.0,2,834522,2,噠喵噠喵,107,184,8000,1000,8000,4000,2,20,5,1671599347,4,T-5000,221221-131202.json,True,True,True,False
2,41878213,8597.0,2,997202,2,永远喜欢蓝毒,48,157,8000,1000,8000,4000,1,1,3,1671601985,5,KSG,221221-140656.json,True,True,True,True
5,41945832,,2,398665,4,Winnieeee,108,243,6000,6000,6000,4000,1,1,3,1671602763,5,64式自,230122-223831.json,False,False,False,False
2,41878361,8598.0,2,440222,4,萌新一名,183,22,1000,4000,4000,2000,1,1,3,1671603743,3,PPS-43,221221-143423.json,True,True,False,False
0,42161129,,2,593800,4,收手藏影,132,109,6000,9999,6000,4000,1,1,3,1671604465,5,MG5,230123-000447.json,False,False,False,False
6,41958316,,2,710276,2,八尺瓊,171,214,1000,4000,4000,2000,1,1,3,1671604488,5,ADS,230123-000447.json,False,False,False,False
5,41945903,,2,424795,2,末日時做什麼,219,307,6000,6000,6000,4000,1,1,3,1671605216,5,ZB-26,230122-223831.json,False,False,False,False
5,41945904,,2,424795,4,末日時做什麼,219,109,6000,6000,6000,4000,1,1,3,1671605216,5,MG5,230122-223831.json,False,False,False,False
2,41878505,8599.0,2,870232,2,可愛いミク酱,151,70,1000,4000,4000,2000,1,1,3,1671606797,3,FNC,221221-152408.json,True,True,False,False
2,41878506,8600.0,2,870232,4,可愛いミク酱,151,69,1000,4000,4000,2000,1,1,3,1671606797,4,FAMAS,221221-152408.json,True,True,True,False
1,42586188,,2,183531,2,血腥魔劍,191,127,4000,4000,4000,2000,1,1,3,1671607669,5,79式,230123-000447.json,False,False,False,False
1,42586216,,2,146401,4,ocr44,152,196,1000,4000,4000,2000,1,1,3,1671608544,5,Zas M21,230123-000447.json,False,False,False,False
7,42403179,,2,613297,2,Loveash,111,238,8000,8000,1000,4000,1,1,3,1671609070,5,88式,230123-000447.json,False,False,False,False
6,41958413,,2,984776,2,唐式發糕,86,376,8000,8000,1000,4000,1,1,3,1671609150,5,Erma,230123-000447.json,False,False,False,False
2,41878568,8601.0,2,971472,2,1雾雨魔理沙,24,70,1000,1000,1000,1000,1,1,3,1671609685,3,FNC,221221-160235.json,True,True,False,False
2,41878628,8602.0,2,551932,6,愛絲翠•柔伊,126,197,4000,1000,4000,2000,1,1,3,1671610465,5,卡爾卡諾M1891,221221-162432.json,True,True,True,True
