id,dev_type,user_id,build_slot,dev_uname,dev_lv,gun_id,mp,ammo,mre,part,input_level,item1_num,core,dev_time,gun_rank,gun_name,file,trust_2,trust_3,trust_4,trust_5
41863812,2,285852,2,楓草貓,172,66,6000,2000,6000,4000,1,1,3,1671287042,4,56-1式,221217-222727.json,True,True,True,False
41863814,2,285852,4,楓草貓,172,26,6000,2000,6000,4000,1,1,3,1671287042,4,MP5,221217-222727.json,True,True,True,False
41863816,2,285852,6,楓草貓,172,153,6000,2000,6000,4000,1,1,3,1671287042,4,M37,221217-222727.json,True,True,True,False
41863903,2,942662,2,一车咸鱼,102,16,8000,1000,8000,4000,2,20,5,1671288645,5,汤姆森,221217-225442.json,True,True,True,True
41863904,2,942662,4,一车咸鱼,102,323,8000,1000,8000,4000,2,20,5,1671288645,5,LTLX7000,221217-225442.json,True,True,True,True
41864216,2,125082,2,ATimeZ,202,353,6000,1000,6000,4000,1,1,3,1671291999,4,MAG-7,221217-235958.json,True,True,True,False
41864217,2,125082,4,ATimeZ,202,178,6000,1000,6000,4000,1,1,3,1671291999,3,F1,221217-235958.json,True,True,False,False
41864227,2,194492,2,code45,136,39,4000,4000,4000,2000,1,1,3,1671292162,4,莫辛-纳甘,221217-235958.json,True,True,True,False
41864229,2,194492,4,code45,136,36,4000,4000,4000,2000,1,1,3,1671292166,4,春田,221217-235958.json,True,True,True,False
41864250,2,118982,2,曙糕,179,27,1000,4000,4000,2000,1,1,3,1671292378,3,蝎式,221217-235958.json,True,True,False,False
41864538,2,968522,4,鳶一凜,110,235,4000,1000,4000,2000,1,1,3,1671294325,4,SPR A3G,221218-003740.json,True,True,True,False
41864567,2,456992,2,夏嘎嘎,165,237,1000,1000,1000,1000,1,1,3,1671294679,4,SAR-21,221218-003740.json,True,True,True,False
41864568,2,456992,4,夏嘎嘎,165,116,1000,1000,1000,1000,1,1,3,1671294679,3,Z-62,221218-003740.json,True,True,False,False
41864650,2,968522,2,鳶一凜,110,257,4000,1000,4000,2000,1,1,3,1671296805,5,M200,221218-011547.json,True,True,True,True
41864675,2,259232,2,賽恩斯,145,216,1000,1000,1000,1000,1,1,3,1671297438,4,XM8,221218-012641.json,True,True,True,False
41864676,2,259232,4,賽恩斯,145,288,1000,1000,1000,1000,1,1,3,1671297438,4,CR-21,221218-012641.json,True,True,True,False
41864704,2,922322,2,夏殤,70,26,4000,1000,4000,2000,1,1,3,1671297812,4,MP5,221218-012641.json,True,True,True,False
41864705,2,966722,2,RGM111,123,349,1000,4000,4000,2000,1,1,3,1671297863,4,AK74M,221218-012641.json,True,True,True,False
41864706,2,966722,4,RGM111,123,62,1000,4000,4000,2000,1,1,3,1671297869,5,G41,221218-012641.json,True,True,True,True
41864729,2,259232,2,賽恩斯,145,29,4000,4000,4000,2000,1,1,3,1671298526,3,司登MkⅡ,221218-014828.json,True,True,False,False
41864853,2,758182,2,《M4A1》,145,26,1000,1000,1000,1000,3,50,10,1671300673,4,MP5,221218-021601.json,True,True,True,False
41864854,2,758182,4,《M4A1》,145,262,1000,1000,1000,1000,3,50,10,1671300673,4,EM-2,221218-021601.json,True,True,True,False
41864855,2,758182,2,《M4A1》,145,16,1000,1000,1000,1000,3,50,10,1671300678,5,汤姆森,221218-021601.json,True,True,True,True
41864856,2,758182,4,《M4A1》,145,26,1000,1000,1000,1000,3,50,10,1671300678,4,MP5,221218-021601.json,True,True,True,False
41864857,2,758182,2,《M4A1》,145,16,1000,4000,4000,2000,3,50,10,1671300701,5,汤姆森,221218-021601.json,True,True,True,True
41864858,2,758182,4,《M4A1》,145,194,1000,4000,4000,2000,3,50,10,1671300701,5,K2,221218-021601.json,True,True,True,True
41864859,2,758182,2,《M4A1》,145,60,1000,4000,4000,2000,3,50,10,1671300709,4,AS Val,221218-021601.json,True,True,True,False
41864860,2,758182,4,《M4A1》,145,262,1000,4000,4000,2000,3,50,10,1671300709,4,EM-2,221218-021601.json,True,True,True,False
41865142,2,922322,4,夏殤,70,261,4000,1000,4000,2000,1,1,3,1671306718,5,QBU-88,221218-035929.json,True,True,True,True
41865143,2,922322,6,夏殤,70,53,4000,1000,4000,2000,1,1,3,1671306718,5,NTW-20,221218-035929.json,True,True,True,True
41865173,2,118982,2,曙糕,179,22,1000,4000,4000,2000,1,1,3,1671311175,3,PPS-43,221218-051534.json,True,True,False,False
41865174,2,118982,4,曙糕,179,118,1000,4000,4000,2000,1,1,3,1671311175,4,9A-91,221218-051534.json,True,True,True,False
41865329,2,934802,2,少前指挥官,26,60,1000,4000,4000,2000,1,1,3,1671323596,4,AS Val,221218-084412.json,True,True,True,False
41865330,2,934802,4,少前指挥官,26,69,1000,4000,4000,2000,1,1,3,1671323604,4,FAMAS,221218-084412.json,True,True,True,False
41865335,2,31582,2,神葵,109,18,5000,3000,1000,3000,1,1,3,1671323704,3,MAC-10,221218-084412.json,True,True,False,False
41865383,2,511522,4,DubyLee,215,283,8000,2000,8000,4200,1,1,3,1671325106,4,解放者,221218-090610.json,True,True,True,False
41865435,2,497622,2,zztimgodzz,63,154,6000,6000,6000,4000,1,1,3,1671327530,3,M500,221218-095957.json,True,True,False,False
41865478,2,956782,2,R93娇喘好美,110,247,8000,1000,8000,4000,1,1,3,1671328186,4,K31,221218-095957.json,True,True,True,False
41865479,2,956782,4,R93娇喘好美,110,42,8000,1000,8000,4000,1,1,3,1671328186,4,PTRD,221218-095957.json,True,True,True,False
41865480,2,956782,6,R93娇喘好美,110,325,8000,1000,8000,4000,1,1,3,1671328186,4,V-PM5,221218-095957.json,True,True,True,False
41865481,2,956782,2,R93娇喘好美,110,351,8000,1000,8000,4000,1,1,3,1671328197,5,M26-MASS,221218-095957.json,True,True,True,True
41865482,2,956782,4,R93娇喘好美,110,326,8000,1000,8000,4000,1,1,3,1671328197,4,HK512,221218-095957.json,True,True,True,False
41865483,2,956782,6,R93娇喘好美,110,351,8000,1000,8000,4000,1,1,3,1671328197,5,M26-MASS,221218-095957.json,True,True,True,True
41865484,2,956782,4,R93娇喘好美,110,324,8000,1000,8000,4000,1,1,3,1671328208,5,M6 ASW,221218-095957.json,True,True,True,True
41865488,2,956782,2,R93娇喘好美,110,39,8000,1000,8000,4000,1,1,3,1671328224,4,莫辛-纳甘,221218-095957.json,True,True,True,False
41865489,2,956782,6,R93娇喘好美,110,158,8000,1000,8000,4000,1,1,3,1671328230,3,KS-23,221218-095957.json,True,True,False,False
41865491,2,956782,6,R93娇喘好美,110,352,8000,1000,8000,4000,1,1,3,1671328238,4,新星,221218-095957.json,True,True,True,False
41865520,2,456992,2,夏嘎嘎,165,27,1000,1000,1000,1000,1,1,3,1671328534,3,蝎式,221218-100526.json,True,True,False,False
41865521,2,456992,4,夏嘎嘎,165,288,1000,1000,1000,1000,1,1,3,1671328534,4,CR-21,221218-100526.json,True,True,True,False
41865527,2,968522,4,鳶一凜,111,184,4000,1000,4000,2000,1,1,3,1671328718,4,T-5000,221218-100526.json,True,True,True,False
41865528,2,968522,2,鳶一凜,111,120,4000,1000,4000,2000,1,1,3,1671328718,3,ARX-160,221218-100526.json,True,True,False,False
41865563,2,716952,2,混沌狂想,165,16,8000,1000,8000,4000,3,50,10,1671329662,5,汤姆森,221218-102712.json,True,True,True,True
41865564,2,716952,4,混沌狂想,165,164,8000,1000,8000,4000,3,50,10,1671329668,5,FP-6,221218-102712.json,True,True,True,True
41865624,2,256322,2,Jasomq233,168,348,6000,2000,6000,4000,1,1,3,1671331561,5,HS.50,221218-105528.json,True,True,True,True
41865625,2,256322,4,Jasomq233,168,270,6000,2000,6000,4000,1,1,3,1671331561,4,四式,221218-105528.json,True,True,True,False
41865626,2,256322,6,Jasomq233,168,325,6000,2000,6000,4000,1,1,3,1671331561,4,V-PM5,221218-105528.json,True,True,True,False
41865780,2,934802,4,少前指挥官,27,178,4000,4000,1000,2000,1,1,3,1671334529,3,F1,221218-114423.json,True,True,False,False
41865793,2,964882,2,黑蘭月,105,190,8000,1000,8000,4000,1,1,3,1671334625,3,NS2000,221218-114423.json,True,True,False,False
41866235,2,747962,2,紫羅蘭之夜,123,378,1000,4000,4000,2000,1,1,3,1671342989,5,SCAR-L,221218-140659.json,True,True,True,True
41866236,2,747962,4,紫羅蘭之夜,123,60,1000,4000,4000,2000,1,1,3,1671342989,4,AS Val,221218-140659.json,True,True,True,False
41866242,2,968522,2,鳶一凜,111,37,4000,1000,4000,2000,1,1,3,1671343046,3,M14,221218-140659.json,True,True,False,False
41866248,2,497622,2,zztimgodzz,63,58,4000,1000,4000,2000,1,1,3,1671343504,3,AK-47,221218-141758.json,True,True,False,False
41866286,2,968522,4,鳶一凜,111,235,4000,1000,4000,2000,1,1,3,1671344692,4,SPR A3G,221218-143512.json,True,True,True,False
41866317,2,956782,6,R93娇喘好美,110,44,8000,1000,8000,4000,1,1,3,1671346152,3,SV-98,221218-145710.json,True,True,False,False
41866318,2,132402,2,Twig,190,27,1000,1000,9999,3000,1,1,3,1671346242,3,蝎式,221218-145710.json,True,True,False,False
41866319,2,132402,4,Twig,190,58,1000,1000,9999,3000,1,1,3,1671346242,3,AK-47,221218-145710.json,True,True,False,False
41866320,2,132402,6,Twig,190,120,1000,1000,9999,3000,1,1,3,1671346242,3,ARX-160,221218-145710.json,True,True,False,False
41866337,2,873732,2,契哥,104,348,4000,1000,4000,2000,1,1,3,1671346790,5,HS.50,221218-150809.json,True,True,True,True
41866338,2,873732,4,契哥,104,305,4000,1000,4000,2000,1,1,3,1671346790,4,塔布克,221218-150809.json,True,True,True,False
41866483,2,971292,2,古人合法,101,171,1000,4000,4000,2000,1,1,3,1671349616,4,利贝罗勒,221218-155734.json,True,True,True,False
41866484,2,971292,4,古人合法,101,34,4000,1000,4000,2000,1,1,3,1671349617,3,M1加兰德,221218-155734.json,True,True,False,False
41866493,2,118982,2,曙糕,179,26,1000,4000,4000,2000,1,1,3,1671349643,4,MP5,221218-155734.json,True,True,True,False
41866494,2,118982,4,曙糕,179,118,1000,4000,4000,2000,1,1,3,1671349643,4,9A-91,221218-155734.json,True,True,True,False
41866523,2,934802,2,少前指挥官,28,378,1000,4000,4000,2000,1,1,3,1671350634,5,SCAR-L,221218-160832.json,True,True,True,True
41866536,2,990232,2,沫桦,41,185,8000,9999,2000,9999,1,1,3,1671351222,4,阿梅利,221218-161402.json,True,True,True,False
41866607,2,940852,2,諸葛雲遙,118,39,6000,6000,6000,4000,1,1,3,1671353082,4,莫辛-纳甘,221218-165757.json,True,True,True,False
41866745,2,956782,2,R93娇喘好美,110,152,8000,1000,8000,4000,1,1,3,1671356143,3,M1897,221218-174810.json,True,True,False,False
41866933,2,447642,4,qsxwdc,170,178,6000,3000,6000,4000,1,1,3,1671360754,3,F1,221218-185603.json,True,True,False,False
41866952,2,989102,2,CARS,45,16,1000,1000,1000,9999,1,1,3,1671361824,5,汤姆森,221218-191801.json,True,True,True,True
41866953,2,989102,4,CARS,45,216,1000,1000,1000,9999,1,1,3,1671361824,4,XM8,221218-191801.json,True,True,True,False
41867051,2,968522,2,鳶一凜,111,117,4000,1000,4000,2000,1,1,3,1671362271,4,PSG-1,221218-192859.json,True,True,True,False
41867053,2,968522,4,鳶一凜,111,36,4000,1000,4000,2000,1,1,3,1671362271,4,春田,221218-192859.json,True,True,True,False
41867086,2,437382,2,魚王醬零,109,27,8000,1000,8000,4000,1,1,3,1671363047,3,蝎式,221218-193958.json,True,True,False,False
41867088,2,437382,4,魚王醬零,109,145,8000,1000,8000,4000,1,1,3,1671363047,3,OTs-44,221218-193958.json,True,True,False,False
41867132,2,934802,2,少前指挥官,28,70,1000,1000,1000,1000,1,1,3,1671363963,3,FNC,221218-195626.json,True,True,False,False
41867133,2,934802,4,少前指挥官,28,105,4000,4000,1000,2000,1,1,3,1671363973,3,OTs-12,221218-195626.json,True,True,False,False
41867150,2,511522,2,DubyLee,215,305,6000,2000,6000,4000,1,1,3,1671364421,4,塔布克,221218-195626.json,True,True,True,False
41867215,2,912192,2,MXP2,60,165,8000,1000,8000,4000,1,1,3,1671366140,4,M1014,221218-202922.json,True,True,True,False
41867216,2,912192,4,MXP2,60,152,8000,1000,8000,4000,1,1,3,1671366140,3,M1897,221218-202922.json,True,True,False,False
41867264,2,447642,2,qsxwdc,170,32,6000,3000,6000,4000,1,1,3,1671367403,3,微型乌兹,221218-204550.json,True,True,False,False
41867283,2,447642,2,qsxwdc,170,155,8000,1000,8000,4000,1,1,3,1671367749,4,M590,221218-205649.json,True,True,True,False
41867409,2,941432,2,「煙緋」,89,330,1000,4000,4000,2000,2,20,5,1671369384,4,FX-05,221218-212946.json,True,True,True,False
41867509,2,311502,2,Yasman,227,235,4000,1000,4000,2000,3,50,10,1671369602,4,SPR A3G,221218-212946.json,True,True,True,False
41867510,2,311502,4,Yasman,227,42,4000,1000,4000,2000,3,50,10,1671369602,4,PTRD,221218-212946.json,True,True,True,False
41867511,2,311502,6,Yasman,227,235,4000,1000,4000,2000,3,50,10,1671369602,4,SPR A3G,221218-212946.json,True,True,True,False
41867512,2,311502,8,Yasman,227,180,4000,1000,4000,2000,3,50,10,1671369602,4,PzB39,221218-212946.json,True,True,True,False
41867784,2,108682,2,patrick,163,105,8000,8000,8000,4000,1,1,3,1671371839,3,OTs-12,221218-220811.json,True,True,False,False
41867786,2,108682,4,patrick,163,29,8000,8000,8000,4000,1,1,3,1671371839,3,司登MkⅡ,221218-220811.json,True,True,False,False
41867803,2,259232,4,賽恩斯,145,116,1000,4000,4000,2000,1,1,3,1671372090,3,Z-62,221218-220811.json,True,True,False,False
41867857,2,914202,4,宇文凉,153,353,8000,1000,8000,4000,1,1,3,1671372751,4,MAG-7,221218-221910.json,True,True,True,False
41867913,2,14722,2,肥宅,113,32,1000,4000,4000,2000,1,1,3,1671374587,3,微型乌兹,221218-224637.json,True,True,False,False
41867914,2,14722,4,肥宅,113,262,1000,4000,4000,2000,1,1,3,1671374590,4,EM-2,221218-224637.json,True,True,True,False
41867915,2,14722,6,肥宅,113,16,1000,4000,4000,2000,1,1,3,1671374595,5,汤姆森,221218-224637.json,True,True,True,True
41867963,2,84392,2,承諾,108,27,1000,1000,1000,1000,1,1,3,1671375732,3,蝎式,221218-230834.json,True,True,False,False
41867975,2,23242,4,天生,195,164,8000,1000,8000,4000,1,1,3,1671375917,5,FP-6,221218-230834.json,True,True,True,True
41868041,2,268612,2,gbsup,110,243,1000,4000,4000,2000,3,50,10,1671377652,5,64式自,221218-234130.json,True,True,True,True
41868042,2,268612,4,gbsup,110,171,1000,4000,4000,2000,2,20,5,1671377657,4,利贝罗勒,221218-234130.json,True,True,True,False
41868128,2,942662,2,一车咸鱼,102,235,4000,1000,4000,2000,2,20,5,1671379535,4,SPR A3G,221219-000917.json,True,True,True,False
41868129,2,942662,4,一车咸鱼,102,36,4000,1000,4000,2000,2,20,5,1671379535,4,春田,221219-000917.json,True,True,True,False
41868144,2,968522,2,鳶一凜,111,235,4000,1000,4000,2000,1,1,3,1671379668,4,SPR A3G,221219-002016.json,True,True,True,False
41868158,2,181442,2,PYC,174,105,6000,1000,6000,4000,1,1,3,1671379733,3,OTs-12,221219-002016.json,True,True,False,False
41868160,2,181442,4,PYC,174,162,6000,1000,6000,4000,1,1,3,1671379733,4,SPAS-12,221219-002016.json,True,True,True,False
41868161,2,809882,2,低督,200,158,6000,1000,6000,4000,1,1,3,1671379792,3,KS-23,221219-002016.json,True,True,False,False
41868162,2,968522,4,鳶一凜,111,148,4000,1000,4000,2000,1,1,3,1671379818,5,IWS 2000,221219-002016.json,True,True,True,True
41868323,2,938852,2,zhekousama,70,338,4000,1000,4000,2000,1,1,3,1671381660,5,SIG MCX,221219-004744.json,True,True,True,True
41868324,2,938852,4,zhekousama,70,377,4000,1000,4000,2000,1,1,3,1671381660,5,SCAR-H,221219-004744.json,True,True,True,True
41868341,2,497622,2,zztimgodzz,63,39,4000,4000,4000,2000,1,1,3,1671382450,4,莫辛-纳甘,221219-005843.json,True,True,True,False
41868376,2,497622,4,zztimgodzz,63,46,4000,1000,4000,2000,1,1,3,1671382616,5,Kar98k,221219-010941.json,True,True,True,True
41868377,2,497622,2,zztimgodzz,63,36,4000,1000,4000,2000,1,1,3,1671382618,4,春田,221219-010941.json,True,True,True,False
41868463,2,967372,2,十六夜丶亞紀,80,145,4000,1000,4000,2000,1,1,3,1671384360,3,OTs-44,221219-013139.json,True,True,False,False
41868464,2,967372,4,十六夜丶亞紀,80,365,4000,1000,4000,2000,1,1,3,1671384360,5,SCR,221219-013139.json,True,True,True,True
41868546,2,2632,2,深海,160,349,8000,1000,8000,4000,1,1,3,1671386318,4,AK74M,221219-021045.json,True,True,True,False
41868549,2,2632,6,深海,160,34,8000,1000,8000,4000,1,1,3,1671386318,3,M1加兰德,221219-021045.json,True,True,False,False
41868583,2,302972,2,CasperChen,144,352,8000,1000,8000,4000,2,20,5,1671388240,4,新星,221219-023812.json,True,True,True,False
41868664,2,259232,2,賽恩斯,145,53,4000,1000,4000,2000,1,1,3,1671400814,5,NTW-20,221219-061238.json,True,True,True,True
41868734,2,31582,2,神葵,109,330,1000,1000,1000,1000,1,1,3,1671404530,4,FX-05,221219-071303.json,True,True,True,False
41868893,2,956782,4,R93娇喘好美,110,352,8000,1000,8000,4000,1,1,3,1671406744,4,新星,221219-074029.json,True,True,True,False
41868903,2,984572,2,四葉啊,85,36,4000,1000,4000,2000,1,1,3,1671407412,4,春田,221219-080228.json,True,True,True,False
41869003,2,997202,2,永远喜欢蓝毒,48,122,1000,1000,1000,1000,1,1,3,1671409755,5,G11,221219-083524.json,True,True,True,True
41869004,2,997202,4,永远喜欢蓝毒,48,22,1000,1000,1000,1000,1,1,3,1671409755,3,PPS-43,221219-083524.json,True,True,False,False
41869025,2,997202,2,永远喜欢蓝毒,48,18,8000,1000,8000,4000,1,1,3,1671410253,3,MAC-10,221219-084054.json,True,True,False,False
41869026,2,997202,4,永远喜欢蓝毒,48,159,8000,1000,8000,4000,1,1,3,1671410253,3,RMB-93,221219-084054.json,True,True,False,False
41869098,2,336382,4,搞怪弟弟,186,66,8000,1000,8000,4000,1,1,3,1671411873,4,56-1式,221219-091350.json,True,True,True,False
41869099,2,336382,6,搞怪弟弟,186,198,8000,1000,8000,4000,1,1,3,1671411873,5,卡尔卡诺M91/38,221219-091350.json,True,True,True,True
41869100,2,336382,8,搞怪弟弟,186,95,8000,1000,8000,4000,1,1,3,1671411873,3,汉阳造88式,221219-091350.json,True,True,False,False
41869230,2,947052,2,AdmiralBorg,106,257,4000,1000,4000,2000,1,1,3,1671413133,5,M200,221219-093018.json,True,True,True,True
41869231,2,947052,4,AdmiralBorg,106,146,4000,1000,4000,2000,1,1,3,1671413133,4,G28,221219-093018.json,True,True,True,False
41869232,2,947052,6,AdmiralBorg,106,312,4000,1000,4000,2000,1,1,3,1671413133,5,VSK-94,221219-093018.json,True,True,True,True
41869283,2,456992,2,夏嘎嘎,165,105,1000,1000,1000,1000,1,1,3,1671413326,3,OTs-12,221219-093018.json,True,True,False,False
41869284,2,456992,4,夏嘎嘎,165,349,1000,1000,1000,1000,1,1,3,1671413326,4,AK74M,221219-093018.json,True,True,True,False
41869357,2,968522,2,鳶一凜,111,32,4000,1000,4000,2000,1,1,3,1671413849,3,微型乌兹,221219-094117.json,True,True,False,False
41869358,2,968522,4,鳶一凜,111,247,4000,1000,4000,2000,1,1,3,1671413849,4,K31,221219-094117.json,True,True,True,False
41869417,2,238522,2,沃夫岡,213,159,8000,1000,8000,4000,1,1,3,1671414780,3,RMB-93,221219-100321.json,True,True,False,False
41869418,2,238522,4,沃夫岡,213,323,8000,1000,8000,4000,1,1,3,1671414780,5,LTLX7000,221219-100321.json,True,True,True,True
41869419,2,238522,6,沃夫岡,213,351,8000,1000,8000,4000,1,1,3,1671414780,5,M26-MASS,221219-100321.json,True,True,True,True
41869420,2,238522,8,沃夫岡,213,356,8000,1000,8000,4000,1,1,3,1671414780,5,A-545,221219-100321.json,True,True,True,True
41869436,2,358742,2,DarkHolmes,198,26,1000,1000,1000,1000,1,1,3,1671415031,4,MP5,221219-100321.json,True,True,True,False
41869443,2,302972,8,CasperChen,144,44,8000,1000,8000,4000,2,20,5,1671415308,3,SV-98,221219-101420.json,True,True,False,False
41869466,2,999012,2,M16A126,34,22,4000,1000,4000,2000,1,1,3,1671416437,3,PPS-43,221219-103048.json,True,True,False,False
41869505,2,912742,2,alchuangHY,133,353,8000,1000,8000,4000,1,1,3,1671417944,4,MAG-7,221219-105245.json,True,True,True,False
41869506,2,912742,4,alchuangHY,133,366,8000,1000,8000,4000,1,1,3,1671417945,5,SPAS-15,221219-105245.json,True,True,True,True
41869507,2,912742,6,alchuangHY,133,282,8000,1000,8000,4000,1,1,3,1671417946,5,DP-12,221219-105245.json,True,True,True,True
41869508,2,912742,8,alchuangHY,133,368,8000,1000,8000,4000,1,1,3,1671417946,4,UTS-15,221219-105245.json,True,True,True,False
41869571,2,848122,2,857,151,16,1000,4000,4000,2000,1,1,3,1671420823,5,汤姆森,221219-114209.json,True,True,True,True
41869572,2,848122,4,857,151,181,1000,4000,4000,2000,1,1,3,1671420823,5,T91,221219-114209.json,True,True,True,True
41869611,2,996792,2,Niercell,68,95,8000,1000,8000,4000,1,1,3,1671422429,3,汉阳造88式,221219-120407.json,True,True,False,False
41869612,2,996792,4,Niercell,68,283,8000,1000,8000,4000,1,1,3,1671422429,4,解放者,221219-120407.json,True,True,True,False
41869614,2,996792,2,Niercell,68,34,6000,1000,6000,4000,1,1,3,1671422540,3,M1加兰德,221219-121505.json,True,True,False,False
41869615,2,996792,4,Niercell,68,350,6000,1000,6000,4000,1,1,3,1671422540,5,FO-12,221219-121505.json,True,True,True,True
